Codigo;Descripcion;DescripcionGrupo;CodigoGrupo;Cuestionario;CodigoGrupo2;;;
ST183Q02HA;De acuerdo: cuando suspendo, tengo miedo de que quizás no tenga el suficiente talento;Propia imagen;PROIMAGCA;Estudiantes;G3;;;
ST183Q03HA;De acuerdo: cuando suspendo, me hace tener dudas sobre mis planes de futuro ;Propia imagen;PROIMAGCA;Estudiantes;G3;;;
ST184Q01HA;De acuerdo: tu inteligencia es algo sobre ti que no se puede cambiar mucho;Propia imagen;PROIMAGCA;Estudiantes;G3;;;
ST185Q01HA;De acuerdo: mi vida tiene un significado u objetivo claro;Propia imagen;PROIMAGCA;Estudiantes;G3;;;
ST185Q02HA;De acuerdo: he descubierto un significado satisfactorio de la vida;Propia imagen;PROIMAGCA;Estudiantes;G3;;;
ST185Q03HA;De acuerdo: tengo un claro sentido de lo que significa dar en la vida;Propia imagen;PROIMAGCA;Estudiantes;G3;;;
ST188Q01HA;De acuerdo: me suelo manejar de una manera u otra;Propia imagen;PROIMAGCA;Estudiantes;G3;;;vvvvvvvvvvv
ST188Q02HA;De acuerdo: me siento orgullosa cuando logro hacer cosas;Propia imagen;PROIMAGCA;Estudiantes;G3;;;
ST188Q03HA;De acuerdo: siento que puedo llevar varias cosas a la vez;Propia imagen;PROIMAGCA;Estudiantes;G3;;;
ST188Q06HA;De acuerdo: mi creencia en mi mismo/a me ayuda en los momentos difíciles;Propia imagen;PROIMAGCA;Estudiantes;G3;;;
ST188Q07HA;De acuerdo: cuando estoy en una situación difícil, suelo encontrar la solución para salir de ella;Propia imagen;PROIMAGCA;Estudiantes;G3;;;
ST186Q05HA;Pensando sobre ti mismo y cómo te sientes habitualmente: ¿Con que frecuencia te sientes como se describe abajo? Feliz;Propia imagen: identificación de emociones;PROIMAGED;Estudiantes;G3;;;
ST186Q06HA;Pensando sobre ti mismo y cómo te sientes habitualmente: ¿Con que frecuencia te sientes como se describe abajo? Con miedo;Propia imagen: identificación de emociones;PROIMAGED;Estudiantes;G3;;;
ST186Q07HA;Pensando sobre ti mismo y cómo te sientes habitualmente: ¿Con que frecuencia te sientes como se describe abajo? Vivo/a;Propia imagen: identificación de emociones;PROIMAGED;Estudiantes;G3;;;
ST186Q10HA;Pensando sobre ti mismo y cómo te sientes habitualmente: ¿Con que frecuencia te sientes como se describe abajo? Miserable;Propia imagen: identificación de emociones;PROIMAGED;Estudiantes;G3;;;
ST186Q09HA;Pensando sobre ti mismo y cómo te sientes habitualmente: ¿Con que frecuencia te sientes como se describe abajo? Orgulloso/a;Propia imagen: identificación de emociones;PROIMAGED;Estudiantes;G3;;;
ST186Q02HA;Pensando sobre ti mismo y cómo te sientes habitualmente: ¿Con que frecuencia te sientes como se describe abajo? Asustado;Propia imagen: identificación de emociones;PROIMAGED;Estudiantes;G3;;;
ST186Q01HA;Pensando sobre ti mismo y cómo te sientes habitualmente: ¿Con que frecuencia te sientes como se describe abajo? Alegre;Propia imagen: identificación de emociones;PROIMAGED;Estudiantes;G3;;;
ST186Q08HA;Pensando sobre ti mismo y cómo te sientes habitualmente: ¿Con que frecuencia te sientes como se describe abajo? Triste;Propia imagen: identificación de emociones;PROIMAGED;Estudiantes;G3;;;
ST186Q03HA;Pensando sobre ti mismo y cómo te sientes habitualmente: ¿Con que frecuencia te sientes como se describe abajo? Contento/a;Propia imagen: identificación de emociones;PROIMAGED;Estudiantes;G3;;;
WB150Q01HA;¿Cómo es tu salud?;Propia imagen-salud;PROIMAGES;Estudiantes;G3;;;
WB151Q01HA;¿Cuánto pesas? (Kilos);Propia imagen-salud;PROIMAGES;Estudiantes;G3;;;
WB152Q01HA;¿Cuál es tu altura? (centímetros);Propia imagen-salud;PROIMAGES;Estudiantes;G3;;;
WB153Q01HA;De acuerdo: Me gusta mi apariencia tal y como es;Propia imagen-salud;PROIMAGES;Estudiantes;G3;;;
WB153Q02HA;De acuerdo: me considero una persona atractiva;Propia imagen-salud;PROIMAGES;Estudiantes;G3;;;
WB153Q03HA;De acuerdo: no me preocupa mi peso;Propia imagen-salud;PROIMAGES;Estudiantes;G3;;;
WB153Q04HA;De acuerdo: me gusta mi cuerpo;Propia imagen-salud;PROIMAGES;Estudiantes;G3;;;
WB153Q05HA;De acuerdo: me gusta como me queda la ropa;Propia imagen-salud;PROIMAGES;Estudiantes;G3;;;
WB154Q01HA;En los últimos seis meses, ¿con qur frecuencia tienes lo siguiente? Dolor de cabeza;Propia imagen-salud;PROIMAGES;Estudiantes;G3;;;
WB154Q02HA;En los últimos seis meses, ¿con qur frecuencia tienes lo siguiente? Dolor de estómago;Propia imagen-salud;PROIMAGES;Estudiantes;G3;;;
WB154Q03HA;En los últimos seis meses, ¿con qur frecuencia tienes lo siguiente? Dolor de espalda;Propia imagen-salud;PROIMAGES;Estudiantes;G3;;;
WB154Q04HA;En los últimos seis meses, ¿con qur frecuencia tienes lo siguiente? Sentimientos depresivos;Propia imagen-salud;PROIMAGES;Estudiantes;G3;;;
WB154Q05HA;En los últimos seis meses, ¿con qur frecuencia tienes lo siguiente? Irritabilidad y mal carácter;Propia imagen-salud;PROIMAGES;Estudiantes;G3;;;
WB154Q06HA;En los últimos seis meses, ¿con qur frecuencia tienes lo siguiente? Sentimientos de nerviosismo;Propia imagen-salud;PROIMAGES;Estudiantes;G3;;;
WB154Q07HA;En los últimos seis meses, ¿con qur frecuencia tienes lo siguiente? Dificultades paraconciliar el sueño;Propia imagen-salud;PROIMAGES;Estudiantes;G3;;;
WB154Q08HA;En los últimos seis meses, ¿con qur frecuencia tienes lo siguiente? Sentirse mareado;Propia imagen-salud;PROIMAGES;Estudiantes;G3;;;
WB154Q09HA;En los últimos seis meses, ¿con qur frecuencia tienes lo siguiente? Sentirse con ansiedad;Propia imagen-salud;PROIMAGES;Estudiantes;G3;;;
WB155Q01HA;¿Cómo de satisfecho estas con los siguientes elementos? Tu salud;Propia imagen-salud;PROIMAGES;Estudiantes;G3;;;
EC153Q01HA;Importancia de las decisiones sobre la futura ocupación: las expectativas de mis paddres o tutores sobre mi ocupación;Razones para la elección de futuro educativo y profesional;RAFUR;Estudiantes;G3;;;
EC153Q02HA;Importancia de las decisiones sobre la futura ocupación: los planes de mis amigos cercanos para su futuro;Razones para la elección de futuro educativo y profesional;RAFUR;Estudiantes;G3;;;
EC153Q03HA;Importancia de las decisiones sobre la futura ocupación: mi notas;Razones para la elección de futuro educativo y profesional;RAFUR;Estudiantes;G3;;;
EC153Q04HA;Importancia de las decisiones sobre la futura ocupación: las asignaturas para las que soy bueno;Razones para la elección de futuro educativo y profesional;RAFUR;Estudiantes;G3;;;
EC153Q05HA;Importancia de las decisiones sobre la futura ocupación: mis talentos especiales;Razones para la elección de futuro educativo y profesional;RAFUR;Estudiantes;G3;;;
EC153Q06HA;Importancia de las decisiones sobre la futura ocupación: mis aficiones;Razones para la elección de futuro educativo y profesional;RAFUR;Estudiantes;G3;;;
EC153Q07HA;Importancia de las decisiones sobre la futura ocupación: el estatus social de la ocupación que quiero;Razones para la elección de futuro educativo y profesional;RAFUR;Estudiantes;G3;;;
EC153Q08HA;Importancia de las decisiones sobre la futura ocupación: ayudas para el estudio ;Razones para la elección de futuro educativo y profesional;RAFUR;Estudiantes;G3;;;
EC153Q09HA;Importancia de las decisiones sobre la futura ocupación: las opciones educativas y de prácticas que existen para la ocupación que quiero;Razones para la elección de futuro educativo y profesional;RAFUR;Estudiantes;G3;;;
EC153Q10HA;Importancia de las decisiones sobre la futura ocupación: las oportunidades de empleabilidad para la ocupación que quiero;Razones para la elección de futuro educativo y profesional;RAFUR;Estudiantes;G3;;;
EC153Q11HA;Importancia de las decisiones sobre la futura ocupación: las expectativas de salario para la ocupación que quiero;Razones para la elección de futuro educativo y profesional;RAFUR;Estudiantes;G3;;;
ST223Q02HA;Los profesores en tu colegio: tienen conceptos erróneos sobre la historia de algunos grupos culturales.;Actitudes racistas por parte de profesorado;RECIPRO;Estudiantes;G3;;;
ST223Q04HA;Los profesores en tu colegio: dicen cosas negativas sobre personas de algunos grupos culturales. ;Actitudes racistas por parte de profesorado;RECIPRO;Estudiantes;G3;;;
ST223Q05HA;Los profesores en tu colegio: culpan a las personas de algunos grupos culturales de los problemas que afectan al país en el que seestá haciendo el test.;Actitudes racistas por parte de profesorado;RECIPRO;Estudiantes;G3;;;
ST223Q08HA;Los profesores en tu colegio: tienen bajas expectativas académicas por los estudiantes de algunos grupos culturales.;Actitudes racistas por parte de profesorado;RECIPRO;Estudiantes;G3;;;
WB158Q01HA;¿Cuántos días a la semana sueles pasar tiempo con tus amigos después del colegio?;Relaciones sociales entre pares y familiares;RELAPAR;Estudiantes;G3;;;
WB160Q01HA;¿Con qué frecuencia hablas con tus amigos por teléfono, les envías mensajes de texto o tienes contacto a través de las Redes Sociales?;Relaciones sociales entre pares y familiares;RELAPAR;Estudiantes;G3;;;
WB161Q01HA;¿Tus amigos están aceptados por tus padres o tutores?;Relaciones sociales entre pares y familiares;RELAPAR;Estudiantes;G3;;;
WB162Q01HA;¿Cómo de fácil es para ti hablar con las siguientes personas sobre cosas que realmente te importan/preocupan? Tu padre;Relaciones sociales entre pares y familiares;RELAPAR;Estudiantes;G3;;;
WB162Q02HA;¿Cómo de fácil es para ti hablar con las siguientes personas sobre cosas que realmente te importan/preocupan? La pareja de tu madre;Relaciones sociales entre pares y familiares;RELAPAR;Estudiantes;G3;;;
WB162Q03HA;¿Cómo de fácil es para ti hablar con las siguientes personas sobre cosas que realmente te importan/preocupan?Tu madre;Relaciones sociales entre pares y familiares;RELAPAR;Estudiantes;G3;;;
WB162Q04HA;¿Cómo de fácil es para ti hablar con las siguientes personas sobre cosas que realmente te importan/preocupan? La pareja de tu padre;Relaciones sociales entre pares y familiares;RELAPAR;Estudiantes;G3;;;
WB162Q05HA;¿Cómo de fácil es para ti hablar con las siguientes personas sobre cosas que realmente te importan/preocupan? Tu(s) heramo(s);Relaciones sociales entre pares y familiares;RELAPAR;Estudiantes;G3;;;
WB162Q06HA;¿Cómo de fácil es para ti hablar con las siguientes personas sobre cosas que realmente te importan/preocupan? Tu(s) hermana(s);Relaciones sociales entre pares y familiares;RELAPAR;Estudiantes;G3;;;
WB162Q07HA;¿Cómo de fácil es para ti hablar con las siguientes personas sobre cosas que realmente te importan/preocupan? Tu(s) amigo(s) cercano(s);Relaciones sociales entre pares y familiares;RELAPAR;Estudiantes;G3;;;
WB162Q08HA;¿Cómo de fácil es para ti hablar con las siguientes personas sobre cosas que realmente te importan/preocupan? Tus profesores;Relaciones sociales entre pares y familiares;RELAPAR;Estudiantes;G3;;;
WB162Q09HA;¿Cómo de fácil es para ti hablar con las siguientes personas sobre cosas que realmente te importan/preocupan? Otros miembros de tu familia;Relaciones sociales entre pares y familiares;RELAPAR;Estudiantes;G3;;;
WB163Q01HA;Pensando en tus padres o tutores, ¿con qué frecuencia: me ayudan en todo lo que necesito;Relaciones sociales entre pares y familiares;RELAPAR;Estudiantes;G3;;;
WB163Q02HA;Pensando en tus padres o tutores, ¿con qué frecuencia: me dejan hacer aquello que me gusta hacer;Relaciones sociales entre pares y familiares;RELAPAR;Estudiantes;G3;;;
WB163Q03HA;Pensando en tus padres o tutores, ¿con qué frecuencia: muestran preocupación por mi?;Relaciones sociales entre pares y familiares;RELAPAR;Estudiantes;G3;;;
WB163Q04HA;Pensando en tus padres o tutores, ¿con qué frecuencia: intentan entender mis problemas y preocupaciones?;Relaciones sociales entre pares y familiares;RELAPAR;Estudiantes;G3;;;
WB163Q05HA;Pensando en tus padres o tutores, ¿con qué frecuencia: me animan a tomar mis propias decisiones?;Relaciones sociales entre pares y familiares;RELAPAR;Estudiantes;G3;;;
WB163Q06HA;Pensando en tus padres o tutores, ¿con qué frecuencia: intentan controlar todo lo que hago?;Relaciones sociales entre pares y familiares;RELAPAR;Estudiantes;G3;;;
WB163Q07HA;Pensando en tus padres o tutores, ¿con qué frecuencia: me tratan como un bebé?;Relaciones sociales entre pares y familiares;RELAPAR;Estudiantes;G3;;;
WB163Q08HA;Pensando en tus padres o tutores, ¿con qué frecuencia: me hacen sentir  mejor cuando estoy enfadado?;Relaciones sociales entre pares y familiares;RELAPAR;Estudiantes;G3;;;
EC158Q01HA;En el día más reciente de haber asitido al colegio, ¿Cuánto tiempo estudiaste por la mañana antes de ir al colegio? En horas;Tiempo de estudio;TIESTU;Estudiantes;G3;;;
EC158Q02HA;En el día más reciente de haber asitido al colegio, ¿Cuánto tiempo estudiaste por la mañana antes de ir al colegio? En minutos;Tiempo de estudio;TIESTU;Estudiantes;G3;;;
EC159Q01HA;En el día más reciente de haber asitido al colegio, ¿Cuánto tiempo estudiaste después de salir del colegio? En horas;Tiempo de estudio;TIESTU;Estudiantes;G3;;;
EC159Q02HA;En el día más reciente de haber asitido al colegio, ¿Cuánto tiempo estudiaste después de salir del colegio? En minutos;Tiempo de estudio;TIESTU;Estudiantes;G3;;;
IC002Q01HA;¿Cuántos años tenías cuando usaste por primera vez un dispositivo digital?;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC004Q01HA;¿Cuántos años tenías cuando accediste a Internet por primera vez?;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC005Q01TA;Durante un típico día entre semana semana, ¿cuánto tiempo utilizas  Internet en el colegio?;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC006Q01TA;Durante un típico fin de semana, ¿cuánto tiempo utilizas Internet fuera del colegio?;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC007Q01TA;En un típico día de fin de semana, ¿cuánto tiempo utilizas Internet fuera del colegio?;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC013Q01NA;De acuerdo: se me olvida el tiempo cuando estoy utilizando dispositivos digitales;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC013Q04NA;De acuerdo: Internet es una gran fuente para obtener información por la que yo estoy interesado (por ejemplo, noticas, deporte, diccionario);Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC013Q05NA;De acuerdo: es muy útil tener Redes sociales en Internet ;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC013Q11NA;De acuerdo: me encnata descubrir nuevos dispositivos digitales o aplicaciones;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC013Q12NA;De acuerdo: realmente lo paso mal si no hay conexión a Internet;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC013Q13NA;De acuerdo: me gusta usar dispositivos digitales;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC014Q03NA;De acuerdo: me siento cómodo usando mis dispositivos digitales con los que menos familiarizado estoy;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC014Q04NA;De acuerdo: si mis amigos y familiares quieren comprar un nuevo dispositivo digital o aplicación, les puedo aconsejar;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC014Q06NA;De acuerdo: me siento cómodo usando mis dispositivos digitales en casa;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC014Q08NA;De acuerdo: cuando me encuentro con probelemas con los dispositivos digitales, creo que puedo resolverlos;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC014Q09NA;De acuerdo: si mis amigos y familiares tienen un problema con dispositivos digitales, puedo ayudarles;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC015Q02NA;De acuerdo: si necesito un  nuevo software, me lo instalo a mi mismo;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC015Q03NA;De acuerdo: leo información sobre dispositivos digitales para ser independiente;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC015Q05NA;De acuerdo: uso los dispositivos digitales como quiero usarlos;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC015Q07NA;De acuerdo: si tengo un un problema con un dispositivo digital, empiezo a resolverlo por mí mismo;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC015Q09NA;De acuerdo: si necesito una nueva aplicación, la elijo por mi mismo;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC016Q01NA;De acuerdo: para aprender algo nuevo sobre dispositivos digitales, me gusta hablar sobre ello con mis amigos;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC016Q02NA;De acuerdo: me gusta intercambiar soluciones a problemas de dispositivos digitales con otros en Internet;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC016Q04NA;De acuerdo: me gusta conocer amigos y jugar al ordenador y a vidiojuegos con ellos;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC016Q05NA;De acuerdo: me gusta compartir información sobre dispositivos digitales con mis amigos;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC016Q07NA;De acuerdo: aprendo mucho sobre dispositivos digitales con mis amigos;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC169Q01HA;¿Cuál de las siguientes afirmación describe mejor cómo leo las noticias (por ejemplo, política, cultura, deportes, noticias locales)?;Uso de la tecnología;USOTECCA;Estudiantes;G3;;;
IC008Q01TA;Uso de dispositivos digitales fuera del colegio: jugar a juegos de un solo jugador;Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC008Q02TA;Uso de dispositivos digitales fuera del colegio: jugar a  juegos colaborativos on-line;Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC008Q03TA;Uso de dispositivos digitales fuera del colegio: usar el correo electrónico ;Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC008Q04TA;Uso de dispositivos digitales fuera del colegio: chatear on-line (por ejemplo, MSN) ;Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC008Q05TA;Uso de dispositivos digitales fuera del colegio: participar en Redes Sociales (por ejemplo Facebook, MySpace);Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC008Q07NA;Uso de dispositivos digitales fuera del colegio: jugar a juegos on-line a través de Redes Sociales (por ejemplo, Framville, The Sims Social);Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC008Q08TA;Uso de dispositivos digitales fuera del colegio: ojear Internet por diversión (como ver vídeos, por ejemplo, YouTube);Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC008Q09TA;Uso de dispositivos digitales fuera del colegio: leer periódicos en Internet (por ejemplo, actualidad);Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC008Q10TA;Uso de dispositivos digitales fuera del colegio: obtener información práctica de Internet…;Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC008Q11TA;Uso de dispositivos digitales fuera del colegio: descargar música, películas, juegos o software de Internet;Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC008Q12TA;Uso de dispositivos digitales fuera del colegio: subir tus propias creacciones de contenido por compartir…;Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC008Q13NA;Uso de dispositivos digitales fuera del colegio: descargar nuevas aplicaciones en dispositivo móvil. ;Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC010Q01TA;Uso de dispositivos digitales fuera del colegio: ojear  Internet para tareas de clase…;Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC010Q02NA;Uso de dispositivos digitales fuera del colegio: ojear Internet para seguir las clase, por ejemplo, para encontrar explicaciones;Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC010Q03TA;Uso de dispositivos digitales fuera del colegio: usar el e-mail para comunicarse con otros compañeros sobre las tareas escolares;Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC010Q04TA;Uso de dispositivos digitales fuera del colegio: usar el e-mail para comunicarse con profesores y presentaciones de tareas o …;Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC010Q05NA;Uso de dispositivos digitales fuera del colegio: usar las Redes Sociales para comunicarse con otros estudiantes sobre los trabajos escolares;Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC010Q06NA;Uso de dispositivos digitales fuera del colegio: utilizar las Redes Sociales para comunicarme con profesores…;Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC010Q07TA;Uso de dispositivos digitales fuera del colegio: descargar, subir u ojear materiales en la página web del colegio;Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC010Q08TA;Uso de dispositivos digitales fuera del colegio: revisar la página web del colegio para notificaciones, por ejemplo, ausencia de profesores;Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC010Q09NA;Uso de dispositivos digitales fuera del colegio: hacer deberes en el ordenador;Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC010Q10NA;Uso de dispositivos digitales fuera del colegio: hacer deberes en los móviles;Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC010Q11HA;Uso de dispositivos digitales fuera del colegio: usar aplicaciones educativas o páginas webs educativas en el ordenador ;Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
IC010Q12HA;Uso de dispositivos digitales fuera del colegio: usar aplicaciones educativas o páginas webs educativas en el móvil;Uso de la tecnología fuera del colegio;USOTECFU;Estudiantes;G3;;;
